"iso3","country","sector","mt"
"NGA","Nigeria","Power Industry",16.1013676023841
"NGA","Nigeria","Processes",31.9723145813382
"NGA","Nigeria","Transport",61.6027635003365
"NGA","Nigeria","Waste",35.5389665345208
"NIC","Nicaragua","Agriculture",11.4805648511611
"NIC","Nicaragua","Buildings",1.24606543079353
"NIC","Nicaragua","Fuel Exploitation",0.187026200529056
"NIC","Nicaragua","Industrial Combustion",0.603460676104604
"NIC","Nicaragua","Power Industry",1.19713969053552
"NIC","Nicaragua","Processes",0.655886054392121
"NIC","Nicaragua","Transport",2.6786809890324
"NIC","Nicaragua","Waste",1.10979720205678
"NLD","Netherlands","Agriculture",17.661129864946
"NLD","Netherlands","Buildings",23.027006538744
"NLD","Netherlands","Fuel Exploitation",11.704696479181
"NLD","Netherlands","Industrial Combustion",19.7818378584703
"NLD","Netherlands","Power Industry",31.3071729064463
"NLD","Netherlands","Processes",13.3453752442384
"NLD","Netherlands","Transport",24.6926109081555
"NLD","Netherlands","Waste",3.48684472438328
"NOR","Norway","Agriculture",4.9414169219674
"NOR","Norway","Buildings",2.84233646002997
"NOR","Norway","Fuel Exploitation",14.507542012418
"NOR","Norway","Industrial Combustion",5.91919257067483
"NOR","Norway","Power Industry",1.65391904441736
"NOR","Norway","Processes",9.34490059537524
"NOR","Norway","Transport",12.9035692889704
"NOR","Norway","Waste",1.64675951686554
"NPL","Nepal","Agriculture",18.7501074266048
"NPL","Nepal","Buildings",5.89642167396994
"NPL","Nepal","Fuel Exploitation",0.0611775557550657
"NPL","Nepal","Industrial Combustion",6.58775744086184
"NPL","Nepal","Power Industry",2.82837142138347e-05
"NPL","Nepal","Processes",2.53063995968692
"NPL","Nepal","Transport",5.14862294697439
"NPL","Nepal","Waste",2.49347940980775
"NZL","New Zealand","Agriculture",39.7052678710501
"NZL","New Zealand","Buildings",3.48520650806375
"NZL","New Zealand","Fuel Exploitation",1.28342277171268
"NZL","New Zealand","Industrial Combustion",5.88215034686552
"NZL","New Zealand","Power Industry",4.14605302951153
"NZL","New Zealand","Processes",4.06079887895118
"NZL","New Zealand","Transport",15.3045455725224
"NZL","New Zealand","Waste",3.96990829888552
"OMN","Oman","Agriculture",1.86732940152032
"OMN","Oman","Buildings",22.2367652693935
"OMN","Oman","Fuel Exploitation",42.2459006708175
"OMN","Oman","Industrial Combustion",14.291580830395
"OMN","Oman","Power Industry",17.1521420516863
"OMN","Oman","Processes",17.3923868440171
"OMN","Oman","Transport",13.1631488115303
"OMN","Oman","Waste",3.91540776585348
"PAK","Pakistan","Agriculture",261.24092983421
"PAK","Pakistan","Buildings",31.4196247687396
"PAK","Pakistan","Fuel Exploitation",17.542896551986
"PAK","Pakistan","Industrial Combustion",43.9810484528709
"PAK","Pakistan","Power Industry",56.801659648189
"PAK","Pakistan","Processes",38.9234938280905
"PAK","Pakistan","Transport",48.7600679473388
"PAK","Pakistan","Waste",27.2127504065587
"PAN","Panama","Agriculture",3.81564905385031
"PAN","Panama","Buildings",0.603413897303421
"PAN","Panama","Fuel Exploitation",0.00397245283241021
"PAN","Panama","Industrial Combustion",1.89854260719101
"PAN","Panama","Power Industry",3.48660520624078
"PAN","Panama","Processes",1.44243320635063
"PAN","Panama","Transport",6.21736668589158
"PAN","Panama","Waste",1.74997140923667
"PER","Peru","Agriculture",21.1833586850001
"PER","Peru","Buildings",5.95044473963832
"PER","Peru","Fuel Exploitation",6.3145362721157
"PER","Peru","Industrial Combustion",10.654366361901
"PER","Peru","Power Industry",14.4506385402433
"PER","Peru","Processes",7.40516672048017
"PER","Peru","Transport",29.6715959056104
"PER","Peru","Waste",8.18291739612698
"PHL","Philippines","Agriculture",52.0768800340696
"PHL","Philippines","Buildings",13.0318884149148
"PHL","Philippines","Fuel Exploitation",14.451881298351
"PHL","Philippines","Industrial Combustion",15.3622572589494
"PHL","Philippines","Power Industry",98.4258345909631
"PHL","Philippines","Processes",20.9206375450497
"PHL","Philippines","Transport",39.4423499342029
"PHL","Philippines","Waste",12.8855551473711
"PLW","Palau","Buildings",0.108345201031103
"PLW","Palau","Fuel Exploitation",0.0333080451965401
"PLW","Palau","Industrial Combustion",0.0977952094693006
"PLW","Palau","Power Industry",0.490995731189948
"PLW","Palau","Processes",0.0147860243144607
"PLW","Palau","Transport",0.784287316700708
"PLW","Palau","Waste",0.00429351014419579
"PNG","Papua New Guinea","Agriculture",1.7463955919824
"PNG","Papua New Guinea","Buildings",1.14066370592928
"PNG","Papua New Guinea","Fuel Exploitation",2.39739136580287
"PNG","Papua New Guinea","Industrial Combustion",0.656067071178475
"PNG","Papua New Guinea","Power Industry",1.38674744113908
"PNG","Papua New Guinea","Processes",0.226510873484513
"PNG","Papua New Guinea","Transport",2.24864459402056
"PNG","Papua New Guinea","Waste",0.958667257329535
"POL","Poland","Agriculture",36.3273635232683
"POL","Poland","Buildings",44.8653501969128
"POL","Poland","Fuel Exploitation",24.6247954303338
"POL","Poland","Industrial Combustion",25.257694727703
"POL","Poland","Power Industry",114.764927858643
"POL","Poland","Processes",26.6279704398337
"POL","Poland","Transport",69.4193137632463
"POL","Poland","Waste",6.30762503859587
"PRI","Puerto Rico","Agriculture",0.56915314750057
"PRI","Puerto Rico","Buildings",0.726881152456848
"PRI","Puerto Rico","Fuel Exploitation",0.00483641858966551
"PRI","Puerto Rico","Industrial Combustion",0.0994048520233075
"PRI","Puerto Rico","Power Industry",12.6768475370189
"PRI","Puerto Rico","Processes",0.209519604784195
"PRI","Puerto Rico","Transport",2.22021224593076
"PRI","Puerto Rico","Waste",1.10963896136237
"PRK","North Korea","Agriculture",4.41784723561474
"PRK","North Korea","Buildings",12.9286714821384
"PRK","North Korea","Fuel Exploitation",11.2275411601835
"PRK","North Korea","Industrial Combustion",33.0131276119654
"PRK","North Korea","Power Industry",13.5376402992054
"PRK","North Korea","Processes",6.60045032981566
"PRK","North Korea","Transport",5.04994792421849
"PRK","North Korea","Waste",4.47658914667374
"PRT","Portugal","Agriculture",6.75883820692582
"PRT","Portugal","Buildings",3.86670116692591
"PRT","Portugal","Fuel Exploitation",3.00618432261382
"PRT","Portugal","Industrial Combustion",4.66470326476986
"PRT","Portugal","Power Industry",4.71385820916779
"PRT","Portugal","Processes",7.51454913823454
"PRT","Portugal","Transport",17.2472387447944
"PRT","Portugal","Waste",5.39752100247685
"PRY","Paraguay","Agriculture",30.2188804336256
"PRY","Paraguay","Buildings",0.553196996952991
"PRY","Paraguay","Fuel Exploitation",1.0455156199284
"PRY","Paraguay","Industrial Combustion",0.557548244478727
"PRY","Paraguay","Power Industry",0.0047753775069307
"PRY","Paraguay","Processes",1.51431011256281
"PRY","Paraguay","Transport",6.84464855292514
"PRY","Paraguay","Waste",0.703159962949995
"PYF","French Polynesia","Agriculture",0.038574889994874
"PYF","French Polynesia","Buildings",0.134552116007355
"PYF","French Polynesia","Fuel Exploitation",0.00160568459302739
"PYF","French Polynesia","Industrial Combustion",0.119144932488909
"PYF","French Polynesia","Power Industry",0.224610143635232
"PYF","French Polynesia","Processes",0.0108174999554573
"PYF","French Polynesia","Transport",0.504093308971752
"PYF","French Polynesia","Waste",0.047604913135342
"QAT","Qatar","Agriculture",0.537583129676832
"QAT","Qatar","Buildings",0.473128815177853
"QAT","Qatar","Fuel Exploitation",70.1892217345039
"QAT","Qatar","Industrial Combustion",24.3041573241493
"QAT","Qatar","Power Industry",30.0934484312839
"QAT","Qatar","Processes",20.2776352869806
"QAT","Qatar","Transport",13.2199077945129
"QAT","Qatar","Waste",3.64960617392286
"REU","Réunion","Agriculture",0.141944499787229
"REU","Réunion","Buildings",0.242557618031291
"REU","Réunion","Fuel Exploitation",0.0416972262995511
"REU","Réunion","Industrial Combustion",0.375096906786684
"REU","Réunion","Power Industry",0.586456518914412
"REU","Réunion","Processes",0.140238039391906
"REU","Réunion","Transport",1.39866044706172
"REU","Réunion","Waste",0.107737642128109
"ROU","Romania","Agriculture",15.9454197512508
"ROU","Romania","Buildings",13.7656350429731
"ROU","Romania","Fuel Exploitation",5.58734445533984
"ROU","Romania","Industrial Combustion",10.2698342148589
"ROU","Romania","Power Industry",14.7274754397032
"ROU","Romania","Processes",12.2800656247102
"ROU","Romania","Transport",23.0321858559735
"ROU","Romania","Waste",6.24962937518044
"RUS","Russia","Agriculture",121.257179074592
"RUS","Russia","Buildings",245.494916028274
"RUS","Russia","Fuel Exploitation",482.509959636616
"RUS","Russia","Industrial Combustion",291.792543050664
"RUS","Russia","Power Industry",854.987395829232
"RUS","Russia","Processes",196.064995766362
"RUS","Russia","Transport",291.292329790691
"RUS","Russia","Waste",92.2554447180666
"RWA","Rwanda","Agriculture",2.58766304088038
"RWA","Rwanda","Buildings",1.20736396821975
"RWA","Rwanda","Fuel Exploitation",0.988516559272901
"RWA","Rwanda","Industrial Combustion",0.411075324283078
"RWA","Rwanda","Power Industry",0.550383842247379
"RWA","Rwanda","Processes",0.52856717157736
"RWA","Rwanda","Transport",0.827902427991492
"RWA","Rwanda","Waste",1.24840841416878
"SAU","Saudi Arabia","Agriculture",12.3711987677195
"SAU","Saudi Arabia","Buildings",5.32338507511709
"SAU","Saudi Arabia","Fuel Exploitation",106.205345097888
"SAU","Saudi Arabia","Industrial Combustion",103.179798465145
"SAU","Saudi Arabia","Power Industry",279.164338639454
"SAU","Saudi Arabia","Processes",153.681693247379
"SAU","Saudi Arabia","Transport",145.108037740276
"SAU","Saudi Arabia","Waste",33.8427540814765
"SCG","Serbia and Montenegro","Agriculture",5.78528443454863
"SCG","Serbia and Montenegro","Buildings",3.61498788559323
"SCG","Serbia and Montenegro","Fuel Exploitation",2.78677573947281
"SCG","Serbia and Montenegro","Industrial Combustion",4.04824804625961
"SCG","Serbia and Montenegro","Power Industry",34.7227862596054
"SCG","Serbia and Montenegro","Processes",3.31264717267185
"SCG","Serbia and Montenegro","Transport",10.4636461362274
"SCG","Serbia and Montenegro","Waste",2.01929925379869
"SDN","Sudan and South Sudan","Agriculture",93.148550079894
"SDN","Sudan and South Sudan","Buildings",4.03203978059693
"SDN","Sudan and South Sudan","Fuel Exploitation",7.93260308334176
"SDN","Sudan and South Sudan","Industrial Combustion",1.35685123059046
"SDN","Sudan and South Sudan","Power Industry",4.00562976670465
"SDN","Sudan and South Sudan","Processes",3.71426259694021
"SDN","Sudan and South Sudan","Transport",13.7673103630764
"SDN","Sudan and South Sudan","Waste",10.7447048180168
"SEA","International Shipping","Fuel Exploitation",11.89381510446
"SEA","International Shipping","Processes",20.92761094808
"SEA","International Shipping","Transport",704.500764525619
"SEN","Senegal","Agriculture",12.5753150127536
"SEN","Senegal","Buildings",1.03509802796642
"SEN","Senegal","Fuel Exploitation",0.846331141049719
"SEN","Senegal","Industrial Combustion",0.58721020751797
"SEN","Senegal","Power Industry",3.9983860714662
"SEN","Senegal","Processes",4.81307705181597
"SEN","Senegal","Transport",5.64329881407625
"SEN","Senegal","Waste",2.22189567420191
"SGP","Singapore","Agriculture",0.0129874018773546
"SGP","Singapore","Buildings",0.784954772674037
"SGP","Singapore","Fuel Exploitation",5.12494692541796
"SGP","Singapore","Industrial Combustion",13.9526697753026
"SGP","Singapore","Power Industry",23.0352253017354
"SGP","Singapore","Processes",22.6040721366339
"SGP","Singapore","Transport",6.33020928859811
"SGP","Singapore","Waste",4.24769273382406
"SHN","Saint Helena, Ascension and Tristan da Cunha","Agriculture",0.00185108447832397
"SHN","Saint Helena, Ascension and Tristan da Cunha","Buildings",3.511253070903e-06
"SHN","Saint Helena, Ascension and Tristan da Cunha","Fuel Exploitation",0.00069292965973066
"SHN","Saint Helena, Ascension and Tristan da Cunha","Industrial Combustion",0.000119634073442912
"SHN","Saint Helena, Ascension and Tristan da Cunha","Power Industry",0.00575843439734325
"SHN","Saint Helena, Ascension and Tristan da Cunha","Processes",0.000224008688776963
"SHN","Saint Helena, Ascension and Tristan da Cunha","Transport",0.0118921896679722
"SHN","Saint Helena, Ascension and Tristan da Cunha","Waste",0.00046647169909459
"SLB","Solomon Islands","Agriculture",0.070020459188374
"SLB","Solomon Islands","Buildings",0.0564061279594815
"SLB","Solomon Islands","Fuel Exploitation",0.00470489538455426
"SLB","Solomon Islands","Industrial Combustion",0.0384790842655069
"SLB","Solomon Islands","Power Industry",0.0723532472496965
"SLB","Solomon Islands","Processes",0.0087927256589864
"SLB","Solomon Islands","Transport",0.162278919039742
"SLB","Solomon Islands","Waste",0.206716527255375
"SLE","Sierra Leone","Agriculture",3.21201074965462
"SLE","Sierra Leone","Buildings",0.943098924579223
"SLE","Sierra Leone","Fuel Exploitation",1.46475248073246
"SLE","Sierra Leone","Industrial Combustion",0.160322026946541
"SLE","Sierra Leone","Power Industry",0.246395922719741
"SLE","Sierra Leone","Processes",0.252635595323958
"SLE","Sierra Leone","Transport",0.784419638544366
"SLE","Sierra Leone","Waste",0.864847715577911
"SLV","El Salvador","Agriculture",2.44075717097837
"SLV","El Salvador","Buildings",0.821643882066934
"SLV","El Salvador","Fuel Exploitation",0.000569609175056393
"SLV","El Salvador","Industrial Combustion",2.40506697298536
"SLV","El Salvador","Power Industry",1.24203769594039
"SLV","El Salvador","Processes",0.969434582872093
"SLV","El Salvador","Transport",4.63449196658602
"SLV","El Salvador","Waste",2.23763274418301
"SOM","Somalia","Agriculture",21.7944007272899
"SOM","Somalia","Buildings",2.41980099228169
"SOM","Somalia","Fuel Exploitation",4.47062025124867
"SOM","Somalia","Industrial Combustion",0.105016401732726
"SOM","Somalia","Power Industry",0.157567572856457
"SOM","Somalia","Processes",2.08185176683123
"SOM","Somalia","Transport",0.499749067999307
"SOM","Somalia","Waste",2.88786608892643
"SPM","Saint Pierre and Miquelon","Agriculture",0.00042669169922718
"SPM","Saint Pierre and Miquelon","Buildings",0.0023689220608864
"SPM","Saint Pierre and Miquelon","Fuel Exploitation",0
"SPM","Saint Pierre and Miquelon","Industrial Combustion",0.00198182013129795
"SPM","Saint Pierre and Miquelon","Power Industry",0.0145900734721606
"SPM","Saint Pierre and Miquelon","Processes",0.000282370909089408
"SPM","Saint Pierre and Miquelon","Transport",0.00986118895435919
"SPM","Saint Pierre and Miquelon","Waste",0.00549669946859406
"STP","São Tomé and Príncipe","Agriculture",0.0177467383500223
"STP","São Tomé and Príncipe","Buildings",0.0307785097409988
"STP","São Tomé and Príncipe","Fuel Exploitation",0.0295070391782622
"STP","São Tomé and Príncipe","Industrial Combustion",0.0179356432720964
"STP","São Tomé and Príncipe","Power Industry",0.027728954918549
"STP","São Tomé and Príncipe","Processes",0.00386976781592586
"STP","São Tomé and Príncipe","Transport",0.0882680636150221
"STP","São Tomé and Príncipe","Waste",0.0296304148209396
"SUR","Suriname","Agriculture",0.581109365222253
"SUR","Suriname","Buildings",0.641596441249042
"SUR","Suriname","Fuel Exploitation",0.227983491975484
"SUR","Suriname","Industrial Combustion",0.110515420523371
"SUR","Suriname","Power Industry",0.830905756732307
"SUR","Suriname","Processes",0.045658340994062
"SUR","Suriname","Transport",0.988834045988422
"SUR","Suriname","Waste",0.23997248014115
"SVK","Slovakia","Agriculture",2.8969515192268
"SVK","Slovakia","Buildings",4.37027616948874
"SVK","Slovakia","Fuel Exploitation",4.61459783909137
"SVK","Slovakia","Industrial Combustion",6.43104442861408
"SVK","Slovakia","Power Industry",3.93239825394347
"SVK","Slovakia","Processes",6.42583169734316
"SVK","Slovakia","Transport",7.43743366794048
"SVK","Slovakia","Waste",2.89224247088878
"SVN","Slovenia","Agriculture",1.94524264401435
"SVN","Slovenia","Buildings",1.25552965160936
"SVN","Slovenia","Fuel Exploitation",0.840241209599483
"SVN","Slovenia","Industrial Combustion",1.69470641206346
"SVN","Slovenia","Power Industry",3.91103464241952
"SVN","Slovenia","Processes",1.88365786286126
"SVN","Slovenia","Transport",5.29049562040721
"SVN","Slovenia","Waste",0.515991211126348
"SWE","Sweden","Agriculture",7.88876469028144
"SWE","Sweden","Buildings",2.41936312820632
"SWE","Sweden","Fuel Exploitation",4.35153115327585
"SWE","Sweden","Industrial Combustion",7.68983935255018
"SWE","Sweden","Power Industry",6.29395721423054
"SWE","Sweden","Processes",5.69699356097671
"SWE","Sweden","Transport",14.5330959837197
"SWE","Sweden","Waste",3.6922567111928
"SWZ","Eswatini","Agriculture",1.12946566218669
"SWZ","Eswatini","Buildings",0.144309300864713
"SWZ","Eswatini","Fuel Exploitation",0.315002197657722
"SWZ","Eswatini","Industrial Combustion",0.174108889387738
"SWZ","Eswatini","Power Industry",0.0487506837614891
"SWZ","Eswatini","Processes",0.0534473778284842
"SWZ","Eswatini","Transport",0.891946253179711
"SWZ","Eswatini","Waste",0.172726888657136
"SYC","Seychelles","Agriculture",0.0047259693114116
"SYC","Seychelles","Buildings",0.0922506053409928
"SYC","Seychelles","Fuel Exploitation",0
"SYC","Seychelles","Industrial Combustion",0.106607103910459
"SYC","Seychelles","Power Industry",0.164988356626666
"SYC","Seychelles","Processes",0.011462593192979
"SYC","Seychelles","Transport",0.526687381459267
"SYC","Seychelles","Waste",0.0697153937744982
"SYR","Syria","Agriculture",6.95264902349935
"SYR","Syria","Buildings",3.03273644314813
"SYR","Syria","Fuel Exploitation",3.86551146666032
"SYR","Syria","Industrial Combustion",2.42971209968795
"SYR","Syria","Power Industry",16.7502764424409
"SYR","Syria","Processes",8.1642865288382
"SYR","Syria","Transport",5.15223790854967
"SYR","Syria","Waste",0.81816615210599
"TCA","Turks and Caicos Islands","Agriculture",0
"TCA","Turks and Caicos Islands","Buildings",0.0186933336563416
"TCA","Turks and Caicos Islands","Fuel Exploitation",0.00143150841475135
"TCA","Turks and Caicos Islands","Industrial Combustion",0.015722649587509
"TCA","Turks and Caicos Islands","Power Industry",0.116143646603313
"TCA","Turks and Caicos Islands","Processes",0.00370544010604804
"TCA","Turks and Caicos Islands","Transport",0.0795842602784403
"TCA","Turks and Caicos Islands","Waste",0.00256761943083367
"TCD","Chad","Agriculture",91.170677837837
"TCD","Chad","Buildings",1.31235813397784
"TCD","Chad","Fuel Exploitation",3.56164689896104
"TCD","Chad","Industrial Combustion",0.267170314097443
"TCD","Chad","Power Industry",0.410121667991298
"TCD","Chad","Processes",1.05365888923752
"TCD","Chad","Transport",1.30553602158852
"TCD","Chad","Waste",2.09262742652393
"TGO","Togo","Agriculture",3.0295921597797
"TGO","Togo","Buildings",0.981532948628711
"TGO","Togo","Fuel Exploitation",2.33044236567045
"TGO","Togo","Industrial Combustion",0.177232962162719
"TGO","Togo","Power Industry",0.372147680155011
"TGO","Togo","Processes",1.6182114424424
"TGO","Togo","Transport",1.24845891663054
"TGO","Togo","Waste",1.08664651264067
"THA","Thailand","Agriculture",59.0505757311989
"THA","Thailand","Buildings",15.3081730347861
"THA","Thailand","Fuel Exploitation",23.5871255316799
"THA","Thailand","Industrial Combustion",50.867085087939
"THA","Thailand","Power Industry",90.2279362005215
"THA","Thailand","Processes",71.102932650255
"THA","Thailand","Transport",84.6605887110568
"THA","Thailand","Waste",27.5828700968117
"TJK","Tajikistan","Agriculture",9.36304078847736
"TJK","Tajikistan","Buildings",2.40309229296166
"TJK","Tajikistan","Fuel Exploitation",1.2757758509949
"TJK","Tajikistan","Industrial Combustion",1.39485352029986
"TJK","Tajikistan","Power Industry",1.86165450809047
"TJK","Tajikistan","Processes",1.9499709687743
"TJK","Tajikistan","Transport",2.28780384854395
"TJK","Tajikistan","Waste",1.65277885735797
"TKM","Turkmenistan","Agriculture",16.2087348902707
"TKM","Turkmenistan","Buildings",29.6322842112354
"TKM","Turkmenistan","Fuel Exploitation",23.0790879349401
"TKM","Turkmenistan","Industrial Combustion",12.0217854140919
"TKM","Turkmenistan","Power Industry",19.610850693953
"TKM","Turkmenistan","Processes",3.17469061172982
"TKM","Turkmenistan","Transport",9.48549881298061
"TKM","Turkmenistan","Waste",1.59925074177696
"TLS","Timor-Leste","Agriculture",1.03249949500851
"TLS","Timor-Leste","Buildings",0.0972516463587829
"TLS","Timor-Leste","Fuel Exploitation",0.106970927051337
"TLS","Timor-Leste","Industrial Combustion",0.080829782828696
"TLS","Timor-Leste","Power Industry",0.152289260071812
"TLS","Timor-Leste","Processes",0.0097545434869386
"TLS","Timor-Leste","Transport",0.341693166390349
"TLS","Timor-Leste","Waste",0.118830955650234
"TON","Tonga","Agriculture",0.079061462518498
"TON","Tonga","Buildings",0.0235801946294946
"TON","Tonga","Fuel Exploitation",0.000715219111085026
"TON","Tonga","Industrial Combustion",0.0207579613719808
"TON","Tonga","Power Industry",0.039130930964032
"TON","Tonga","Processes",0.00247151286468214
"TON","Tonga","Transport",0.087820776194444
"TON","Tonga","Waste",0.039366158773155
"TTO","Trinidad and Tobago","Agriculture",0.240452972106933
"TTO","Trinidad and Tobago","Buildings",0.395319909485456
"TTO","Trinidad and Tobago","Fuel Exploitation",6.45887665358809
"TTO","Trinidad and Tobago","Industrial Combustion",1.73334226274019
"TTO","Trinidad and Tobago","Power Industry",4.8765755092142
"TTO","Trinidad and Tobago","Processes",13.897146521615
"TTO","Trinidad and Tobago","Transport",2.7155269422477
"TTO","Trinidad and Tobago","Waste",3.26933737224864
"TUN","Tunisia","Agriculture",4.14653000191215
"TUN","Tunisia","Buildings",5.18723852529496
"TUN","Tunisia","Fuel Exploitation",3.15768421899753
"TUN","Tunisia","Industrial Combustion",5.25647515463935
"TUN","Tunisia","Power Industry",8.81389026106724
"TUN","Tunisia","Processes",5.21791470837361
"TUN","Tunisia","Transport",9.26504255035486
"TUN","Tunisia","Waste",3.5762253331359
"TUR","Türkiye","Agriculture",67.9114080343067
"TUR","Türkiye","Buildings",75.0190398278236
"TUR","Türkiye","Fuel Exploitation",25.2615694872972
"TUR","Türkiye","Industrial Combustion",75.3437790785802
"TUR","Türkiye","Power Industry",143.661217152894
"TUR","Türkiye","Processes",69.5787386556372
"TUR","Türkiye","Transport",100.20174895598
"TUR","Türkiye","Waste",22.5293151340816
"TWN","Taiwan","Agriculture",4.19226734352769
"TWN","Taiwan","Buildings",10.7629076162847
"TWN","Taiwan","Fuel Exploitation",20.9254547098293
"TWN","Taiwan","Industrial Combustion",31.3838590091129
"TWN","Taiwan","Power Industry",164.565444293327
"TWN","Taiwan","Processes",29.5731704875058
"TWN","Taiwan","Transport",36.7180044161076
"TWN","Taiwan","Waste",11.4905460669594
"TZA","Tanzania","Agriculture",62.7310226837915
"TZA","Tanzania","Buildings",7.16553543853298
"TZA","Tanzania","Fuel Exploitation",6.95697870952338
"TZA","Tanzania","Industrial Combustion",3.65385077983185
"TZA","Tanzania","Power Industry",3.0761767111919
"TZA","Tanzania","Processes",4.2041883260735
"TZA","Tanzania","Transport",10.5550203345359
"TZA","Tanzania","Waste",4.18223352925192
"UGA","Uganda","Agriculture",29.420598282855
"UGA","Uganda","Buildings",5.12439047761373
"UGA","Uganda","Fuel Exploitation",9.38101512438661
"UGA","Uganda","Industrial Combustion",2.08917414738388
"UGA","Uganda","Power Industry",0.13953254809643
"UGA","Uganda","Processes",2.60889540196731
"UGA","Uganda","Transport",3.92008542553396
"UGA","Uganda","Waste",4.61446086043829
"UKR","Ukraine","Agriculture",20.7874602760092
"UKR","Ukraine","Buildings",19.4161482015894
"UKR","Ukraine","Fuel Exploitation",45.8482195939148
"UKR","Ukraine","Industrial Combustion",12.1491535263408
"UKR","Ukraine","Power Industry",46.5289373297796
"UKR","Ukraine","Processes",18.3799642165113
"UKR","Ukraine","Transport",23.0526332328498
"UKR","Ukraine","Waste",10.8014891649185
"URY","Uruguay","Agriculture",30.3822457908365
"URY","Uruguay","Buildings",1.17266162962378
"URY","Uruguay","Fuel Exploitation",0.512147624773813
"URY","Uruguay","Industrial Combustion",1.16709896328046
"URY","Uruguay","Power Industry",0.866124239650959
"URY","Uruguay","Processes",0.74548866851606
"URY","Uruguay","Transport",4.43444449353969
"URY","Uruguay","Waste",5.34693412146114
"USA","United States","Agriculture",402.051894013705
"USA","United States","Buildings",571.429013875073
"USA","United States","Fuel Exploitation",721.886634524503
"USA","United States","Industrial Combustion",447.465378483478
"USA","United States","Power Industry",1496.03622954311
"USA","United States","Processes",411.458714280547
"USA","United States","Transport",1702.82982143557
"USA","United States","Waste",159.460037867569
"UZB","Uzbekistan","Agriculture",52.2472471860318
"UZB","Uzbekistan","Buildings",37.1364363487449
"UZB","Uzbekistan","Fuel Exploitation",28.737112715288
"UZB","Uzbekistan","Industrial Combustion",17.0141332115828
"UZB","Uzbekistan","Power Industry",54.6102803331176
"UZB","Uzbekistan","Processes",10.824343831852
"UZB","Uzbekistan","Transport",19.839927693415
"UZB","Uzbekistan","Waste",7.07888465701554
"VCT","Saint Vincent and the Grenadines","Agriculture",0.0115989356389093
"VCT","Saint Vincent and the Grenadines","Buildings",0.0113236176836958
"VCT","Saint Vincent and the Grenadines","Fuel Exploitation",0.00317346443752105
"VCT","Saint Vincent and the Grenadines","Industrial Combustion",0.00916217068928342
"VCT","Saint Vincent and the Grenadines","Power Industry",0.066984528005548
"VCT","Saint Vincent and the Grenadines","Processes",0.00257372599963529
"VCT","Saint Vincent and the Grenadines","Transport",0.0457875680928075
"VCT","Saint Vincent and the Grenadines","Waste",0.0346321108716517
"VEN","Venezuela","Agriculture",40.3754003281067
"VEN","Venezuela","Buildings",3.71687180324381
"VEN","Venezuela","Fuel Exploitation",52.948452107275
"VEN","Venezuela","Industrial Combustion",15.8468171954091
"VEN","Venezuela","Power Industry",14.1509660093003
"VEN","Venezuela","Processes",15.7196812056637
"VEN","Venezuela","Transport",16.2199472500374
"VEN","Venezuela","Waste",8.34029448091005
"VGB","British Virgin Islands","Agriculture",0.0093622189803258
"VGB","British Virgin Islands","Buildings",0.00761687902644958
"VGB","British Virgin Islands","Fuel Exploitation",0.000750248386044362
"VGB","British Virgin Islands","Industrial Combustion",0.00632740259328972
"VGB","British Virgin Islands","Power Industry",0.0465972866498211
"VGB","British Virgin Islands","Processes",0.00148419475916144
"VGB","British Virgin Islands","Transport",0.0319065139039718
"VGB","British Virgin Islands","Waste",0.00425038252213031
"VNM","Viet Nam","Agriculture",91.1116527988128
"VNM","Viet Nam","Buildings",18.4521548601884
"VNM","Viet Nam","Fuel Exploitation",25.1382144074812
"VNM","Viet Nam","Industrial Combustion",112.798768979606
"VNM","Viet Nam","Power Industry",202.243673675305
"VNM","Viet Nam","Processes",63.30643234224
"VNM","Viet Nam","Transport",52.1503687530564
"VNM","Viet Nam","Waste",19.0563571607352
"VUT","Vanuatu","Agriculture",0.242567676830606
"VUT","Vanuatu","Buildings",0.0479135900194949
"VUT","Vanuatu","Fuel Exploitation",0.00210836703411043
"VUT","Vanuatu","Industrial Combustion",0.0348987618153707
"VUT","Vanuatu","Power Industry",0.0656668051758383
"VUT","Vanuatu","Processes",0.0056264824575928
"VUT","Vanuatu","Transport",0.147307742362659
"VUT","Vanuatu","Waste",0.0859632953102521
"WSM","Samoa","Agriculture",0.123135577267819
"WSM","Samoa","Buildings",0.0547978027088375
"WSM","Samoa","Fuel Exploitation",0.00177799191681803
"WSM","Samoa","Industrial Combustion",0.0427841941447952
"WSM","Samoa","Power Industry",0.0805616783454899
"WSM","Samoa","Processes",0.0055747326970502
"WSM","Samoa","Transport",0.180752608884869
"WSM","Samoa","Waste",0.0322632138255632
"YEM","Yemen","Agriculture",8.1095345145252
"YEM","Yemen","Buildings",2.58998946106332
"YEM","Yemen","Fuel Exploitation",2.29488476969039
"YEM","Yemen","Industrial Combustion",1.36972929783903
"YEM","Yemen","Power Industry",1.66022561345963
"YEM","Yemen","Processes",8.9646007401391
"YEM","Yemen","Transport",2.77370254081127
"YEM","Yemen","Waste",5.14009021328046
"ZAF","South Africa","Agriculture",40.1041046823889
"ZAF","South Africa","Buildings",24.3871264013044
"ZAF","South Africa","Fuel Exploitation",111.209683682943
"ZAF","South Africa","Industrial Combustion",48.7707368721975
